Year	Location	Longitude	Latitude	CitationCount
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	5
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	2
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	19
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	2
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	2
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	3
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	2
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	2
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	3
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	3
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	4
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	2
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	6
2010	"New York, NY, USA"	-74.00712	40.71455	3
2010	"New York, NY, USA"	-74.00712	40.71455	0
2010	"New York, NY, USA"	-74.00712	40.71455	0
2010	"New York, NY, USA"	-74.00712	40.71455	0
2010	"New York, NY, USA"	-74.00712	40.71455	0
2010	"New York, NY, USA"	-74.00712	40.71455	0
2010	"New York, NY, USA"	-74.00712	40.71455	0
2010	"New York, NY, USA"	-74.00712	40.71455	3
2010	"Perth, Australia"	115.857407	-31.95264	2
2010	"Perth, Australia"	115.857407	-31.95264	1
2010	"Philadelphia, PA, USA"	-75.16245	39.95228	10
2010	"Rotterdam, The Netherlands"	4.488615	51.98959	2
2010	"Rotterdam, The Netherlands"	4.488615	51.98959	0
2010	"Rotterdam, The Netherlands"	4.488615	51.98959	13
2010	"Rotterdam, The Netherlands"	4.488615	51.98959	4
2010	"Rotterdam, The Netherlands"	4.488615	51.98959	0
2010	"Rotterdam, The Netherlands"	4.488615	51.98959	7
2010	"Rotterdam, The Netherlands"	4.488615	51.98959	27
2010	"Rotterdam, The Netherlands"	4.488615	51.98959	11
2010	"Rotterdam, The Netherlands"	4.488615	51.98959	4
2010	"Rotterdam, The Netherlands"	4.488615	51.98959	2
2010	"Rotterdam, The Netherlands"	4.488615	51.98959	6
2010	"Rotterdam, The Netherlands"	4.488615	51.98959	6
2010	"Rotterdam, The Netherlands"	4.488615	51.98959	2
2010	"Rotterdam, The Netherlands"	4.488615	51.98959	0
2010	"Rotterdam, The Netherlands"	4.488615	51.98959	0
2010	"Rotterdam, The Netherlands"	4.488615	51.98959	1
2010	"Rotterdam, The Netherlands"	4.488615	51.98959	0
2010	"San Sebastián, Spain"	-1.9784	43.31733	0
2010	"St Andrews, Scotland, UK"	-2.79614	56.33929	2
2010	"Taganrog, Rostov-on-Don, Russia"	39.71691	47.22673	0
2010	"Thessaloniki, Greece"	22.93707	40.63955	2
2010	"Valencia, Spain"	-0.37686	39.46899	1
2010	"Valencia, Spain"	-0.37686	39.46899	10
2010	"Valencia, Spain"	-0.37686	39.46899	0
2010	"Valencia, Spain"	-0.37686	39.46899	16
2010	"Washington D.C, USA"	-77.03196	38.89037	0
2011	"Amman, Jordan"	35.94042	31.9518	1
2011	"Anchorage, Alaska, USA"	-149.858246	61.21753	0
2011	"Baltimore, MD, USA"	-76.60926	39.29058	0
2011	"Baltimore, MD, USA"	-76.60926	39.29058	0
2011	"Baltimore, MD, USA"	-76.60926	39.29058	0
2011	"Berlin, Germany"	13.4023285	52.5014076	9
2011	"Berlin, Germany"	13.4023285	52.5014076	16
2011	"Berlin, Germany"	13.4023285	52.5014076	29
2011	"Berlin, Germany"	13.4023285	52.5014076	5
2011	"Berlin, Germany"	13.4023285	52.5014076	12
2011	"Berlin, Germany"	13.4023285	52.5014076	3
2011	"Boston, MA, USA"	-71.05674	42.35866	0
2011	"Boston, MA, USA"	-71.05674	42.35866	4
2011	"Boston, MA, USA"	-71.05674	42.35866	22
2011	"Boston, MA, USA"	-71.05674	42.35866	30
2011	"Boston, MA, USA"	-71.05674	42.35866	3
2011	"Boston, MA, USA"	-71.05674	42.35866	3
2011	"Boston, MA, USA"	-71.05674	42.35866	3
2011	"Boston, MA, USA"	-71.05674	42.35866	34
2011	"Boston, MA, USA"	-71.05674	42.35866	6
2011	"Boston, MA, USA"	-71.05674	42.35866	0
2011	"Boston, MA, USA"	-71.05674	42.35866	5
2011	"Boston, MA, USA"	-71.05674	42.35866	0
2011	"Boston, MA, USA"	-71.05674	42.35866	3
2011	"Boston, MA, USA"	-71.05674	42.35866	12
2011	"Boston, MA, USA"	-71.05674	42.35866	77
2011	"Boston, MA, USA"	-71.05674	42.35866	5
2011	"Boston, MA, USA"	-71.05674	42.35866	4
2011	"Boston, MA, USA"	-71.05674	42.35866	23
2011	"Boston, MA, USA"	-71.05674	42.35866	2
2011	"Boston, MA, USA"	-71.05674	42.35866	17
2011	"Boston, MA, USA"	-71.05674	42.35866	1
2011	"Boston, MA, USA"	-71.05674	42.35866	11
2011	"Boston, MA, USA"	-71.05674	42.35866	9
2011	"Boston, MA, USA"	-71.05674	42.35866	6
2011	"Boston, MA, USA"	-71.05674	42.35866	1
2011	"Boston, MA, USA"	-71.05674	42.35866	3
2011	"Chicago, IL, USA"	-87.63245	41.88425	14
2011	"Chicago, IL, USA"	-87.63245	41.88425	3
2011	"Chicago, IL, USA"	-87.63245	41.88425	3
2011	"Chicago, IL, USA"	-87.63245	41.88425	12
2011	"Chicago, IL, USA"	-87.63245	41.88425	3
2011	"Chicago, IL, USA"	-87.63245	41.88425	6
2011	"Chicago, IL, USA"	-87.63245	41.88425	2
2011	"Chicago, IL, USA"	-87.63245	41.88425	6
2011	"Chicago, IL, USA"	-87.63245	41.88425	0
2011	"Chicago, IL, USA"	-87.63245	41.88425	2
2011	"Chicago, IL, USA"	-87.63245	41.88425	13
2011	"Chicago, IL, USA"	-87.63245	41.88425	1
2011	"Chicago, IL, USA"	-87.63245	41.88425	2
2011	"Chicago, IL, USA"	-87.63245	41.88425	20
2011	"Chicago, IL, USA"	-87.63245	41.88425	36
2011	"Chicago, IL, USA"	-87.63245	41.88425	16
2011	"Chicago, IL, USA"	-87.63245	41.88425	1
2011	"Chicago, IL, USA"	-87.63245	41.88425	1
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	24
2011	"Denver, Colorado, USA"	-104.989174	39.73715	2
2011	"Denver, Colorado, USA"	-104.989174	39.73715	2
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	1
2011	"Denver, Colorado, USA"	-104.989174	39.73715	1
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	1
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	1
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	3
2011	"Denver, Colorado, USA"	-104.989174	39.73715	1
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	1
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	1
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	1
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	1
2011	"Denver, Colorado, USA"	-104.989174	39.73715	1
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	1
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	1
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	1
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	1
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	1
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
2011	"Denver, Colorado, USA"	-104.989174	39.73715	0
