Year	Location	Longitude	Latitude	CitationCount
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	1
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	2
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	3
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	3
2010	"New Orleans, LA"	-90.07775	29.9537	4
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	1
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	1
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	2
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	1
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	0
2010	"New Orleans, LA"	-90.07775	29.9537	6
2010	"New York, NY"	-74.00712	40.71455	3
2006	"New York, NY"	-74.00712	40.71455	3
2019	"New York, NY"	-74.00712	40.71455	0
2015	"New York, NY"	-74.00712	40.71455	0
2010	"New York, NY"	-74.00712	40.71455	0
2010	"New York, NY"	-74.00712	40.71455	0
2006	"New York, NY"	-74.00712	40.71455	6
2015	"New York, NY"	-74.00712	40.71455	1
2006	"New York, NY"	-74.00712	40.71455	7
2015	"New York, NY"	-74.00712	40.71455	246
2015	"New York, NY"	-74.00712	40.71455	5
2010	"New York, NY"	-74.00712	40.71455	0
2015	"New York, NY"	-74.00712	40.71455	24
2010	"New York, NY"	-74.00712	40.71455	0
2006	"New York, NY"	-74.00712	40.71455	10
2006	"New York, NY"	-74.00712	40.71455	4
2010	"New York, NY"	-74.00712	40.71455	0
2015	"New York, NY"	-74.00712	40.71455	0
2015	"New York, NY"	-74.00712	40.71455	1
2006	"New York, NY"	-74.00712	40.71455	5
2006	"New York, NY"	-74.00712	40.71455	12
2010	"New York, NY"	-74.00712	40.71455	0
2010	"New York, NY"	-74.00712	40.71455	3
2006	"New York, NY"	-74.00712	40.71455	11
2015	"New York, NY"	-74.00712	40.71455	0
2006	"New York, NY"	-74.00712	40.71455	3
2015	"New York, NY"	-74.00712	40.71455	10
2006	"New York, NY"	-74.00712	40.71455	0
2006	"New York, NY"	-74.00712	40.71455	12
2006	"New York, NY"	-74.00712	40.71455	56
2016	"Orlando, FL"	-81.37739	28.53823	9
2016	"Orlando, FL"	-81.37739	28.53823	4
2016	"Orlando, FL"	-81.37739	28.53823	0
2016	"Orlando, FL"	-81.37739	28.53823	2
2016	"Orlando, FL"	-81.37739	28.53823	3
2016	"Orlando, FL"	-81.37739	28.53823	3
2016	"Orlando, FL"	-81.37739	28.53823	2
2016	"Orlando, FL"	-81.37739	28.53823	1
2016	"Orlando, FL"	-81.37739	28.53823	3
2016	"Orlando, FL"	-81.37739	28.53823	2
2016	"Orlando, FL"	-81.37739	28.53823	1
2016	"Orlando, FL"	-81.37739	28.53823	0
2016	"Orlando, FL"	-81.37739	28.53823	0
2016	"Orlando, FL"	-81.37739	28.53823	0
2016	"Orlando, FL"	-81.37739	28.53823	12
2016	"Orlando, FL"	-81.37739	28.53823	20
2016	"Orlando, FL"	-81.37739	28.53823	3
2016	"Orlando, FL"	-81.37739	28.53823	20
2016	"Orlando, FL"	-81.37739	28.53823	1
2016	"Orlando, FL"	-81.37739	28.53823	5
2012	"Philadelphia, PA"	-75.16245	39.95228	0
2012	"Philadelphia, PA"	-75.16245	39.95228	0
1986	"Philadelphia, PA"	-75.16245	39.95228	10
2012	"Philadelphia, PA"	-75.16245	39.95228	0
2012	"Philadelphia, PA"	-75.16245	39.95228	0
2012	"Philadelphia, PA"	-75.16245	39.95228	1
2012	"Philadelphia, PA"	-75.16245	39.95228	0
2012	"Philadelphia, PA"	-75.16245	39.95228	0
2012	"Philadelphia, PA"	-75.16245	39.95228	0
2012	"Philadelphia, PA"	-75.16245	39.95228	1
2012	"Philadelphia, PA"	-75.16245	39.95228	1
2012	"Philadelphia, PA"	-75.16245	39.95228	0
2012	"Philadelphia, PA"	-75.16245	39.95228	0
2013	"Philadelphia, PA"	-75.16245	39.95228	2
2013	"Philadelphia, PA"	-75.16245	39.95228	0
2013	"Philadelphia, PA"	-75.16245	39.95228	0
2013	"Philadelphia, PA"	-75.16245	39.95228	0
2013	"Philadelphia, PA"	-75.16245	39.95228	19
2013	"Philadelphia, PA"	-75.16245	39.95228	0
2010	"Philadelphia, PA"	-75.16245	39.95228	10
2012	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	12
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	2
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	3
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	6
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2012	"San Diego, CA"	-117.1625	32.715	2
2009	"San Diego, CA"	-117.1625	32.715	0
2012	"San Diego, CA"	-117.1625	32.715	6
2012	"San Diego, CA"	-117.1625	32.715	7
2012	"San Diego, CA"	-117.1625	32.715	2
2009	"San Diego, CA"	-117.1625	32.715	2
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	2
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2014	"San Diego, CA"	-117.1625	32.715	0
2012	"San Diego, CA"	-117.1625	32.715	13
2009	"San Diego, CA"	-117.1625	32.715	2
2009	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	1
2016	"San Diego, CA"	-117.1625	32.715	13
2012	"San Diego, CA"	-117.1625	32.715	27
2009	"San Diego, CA"	-117.1625	32.715	3
2009	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	2
2009	"San Diego, CA"	-117.1625	32.715	3
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	3
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	2
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2012	"San Diego, CA"	-117.1625	32.715	9
2012	"San Diego, CA"	-117.1625	32.715	17
2012	"San Diego, CA"	-117.1625	32.715	3
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	2
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	2
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	2
2009	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	2
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	1
2014	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	241
2012	"San Diego, CA"	-117.1625	32.715	2
2012	"San Diego, CA"	-117.1625	32.715	15
2012	"San Diego, CA"	-117.1625	32.715	6
2012	"San Diego, CA"	-117.1625	32.715	7
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	2
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2012	"San Diego, CA"	-117.1625	32.715	28
2012	"San Diego, CA"	-117.1625	32.715	12
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	2
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	2
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	5
2009	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	0
2014	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	7
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	3
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	3
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2012	"San Diego, CA"	-117.1625	32.715	0
2012	"San Diego, CA"	-117.1625	32.715	26
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	4
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	2
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	3
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2013	"San Diego, CA"	-117.1625	32.715	0
2012	"San Diego, CA"	-117.1625	32.715	11
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	2
2009	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2012	"San Diego, CA"	-117.1625	32.715	3
2009	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	1
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	11
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
2009	"San Diego, CA"	-117.1625	32.715	0
